actual_explainer_model_a,actual_explainer_model_b,arm_a,arm_b,athlete_band,explainer_model_a,explainer_model_b,explainer_temperature_a,explainer_temperature_b,explainer_verified_a,explainer_verified_b,feature_gaps,fixture_id,generation_condition_a,generation_condition_b,match_distance,match_rule,old_quality_score_a,old_quality_score_b,pair_id,plan_a_id,plan_b_id,plan_days,race_phase,readiness,recovery_capability,score_a,score_b,score_bin,score_bin_a,score_bin_b,score_gap,source_model_a,source_model_b,source_temperature_a,source_temperature_b,structural_score_a,structural_score_b,structural_score_gap,structural_score_version
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 60.0, ""mean_day_minutes"": 18.857, ""n_active_days"": 1.0, ""n_hard_days"": 1.0, ""n_long_runs"": 1.0, ""n_quality_days"": 1.0, ""n_rest_days"": 1.0, ""total_minutes"": 132.0}","ab_A3__r_low__rc_high__ph_peak","None","None","13.217","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0166","ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s004","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s002","7","peak","low","high","87.0","86.857","87","87","87","0.143","google/gemma-3-4b-it","None","None","None","87.0","86.857","0.143","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 6.0, ""mean_day_minutes"": 1.429, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 10.0}","ab_A3__r_low__rc_high__ph_peak","None","None","0.349","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0167","ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s002","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s014","7","peak","low","high","95.0","95.0","95","95","95","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","95.0","95.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 13.0, ""mean_day_minutes"": 0.0, ""n_active_days"": 1.0, ""n_hard_days"": 0.0, ""n_long_runs"": 2.0, ""n_quality_days"": 0.0, ""n_rest_days"": 1.0, ""total_minutes"": 0.0}","ab_A3__r_low__rc_high__ph_peak","None","None","7.26","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0168","ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s010","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s003","7","peak","low","high","87.0","86.0","87","87","86","1.0","google/gemma-3-4b-it","None","None","None","87.0","86.0","1.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 1.0, ""mean_day_minutes"": 7.143, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 50.0}","ab_A3__r_low__rc_high__ph_peak","None","None","1.163","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0169","ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s003","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s005","7","peak","low","high","95.0","95.0","95","95","95","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","95.0","95.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 64.0, ""mean_day_minutes"": 15.429, ""n_active_days"": 0.0, ""n_hard_days"": 1.0, ""n_long_runs"": 1.0, ""n_quality_days"": 1.0, ""n_rest_days"": 0.0, ""total_minutes"": 108.0}","ab_A3__r_low__rc_high__ph_peak","None","None","9.749","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0170","ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s017","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s016","7","peak","low","high","87.0","85.286","87","87","85","1.714","google/gemma-3-4b-it","None","None","None","87.0","85.286","1.714","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 2.0, ""mean_day_minutes"": 6.429, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 45.0}","ab_A3__r_low__rc_high__ph_peak","None","None","1.069","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0171","ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s005","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s017","7","peak","low","high","95.0","95.0","95","95","95","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","95.0","95.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 74.0, ""mean_day_minutes"": 11.143, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 78.0}","ab_A3__r_low__rc_high__ph_peak","None","None","3.263","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0172","ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s000","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s013","7","peak","low","high","100.0","100.0","100","100","100","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","100.0","100.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 18.0, ""mean_day_minutes"": 7.429, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 52.0}","ab_A3__r_low__rc_high__ph_peak","None","None","1.549","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0173","ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s025","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s018","7","peak","low","high","92.0","92.0","92","92","92","0.0","google/gemma-3-4b-it","None","None","None","92.0","92.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 63.0, ""mean_day_minutes"": 18.286, ""n_active_days"": 1.0, ""n_hard_days"": 0.0, ""n_long_runs"": 2.0, ""n_quality_days"": 0.0, ""n_rest_days"": 1.0, ""total_minutes"": 128.0}","ab_A3__r_low__rc_low__ph_base","None","None","11.186","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0174","ab_A3__r_low__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s003","ab_A3__r_low__rc_low__ph_base__prog__exp_t000__s008","7","base","low","low","79.0","79.0","79","79","79","0.0","google/gemma-3-4b-it","None","None","None","79.0","79.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 132.0, ""mean_day_minutes"": 0.0, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 2.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 0.0}","ab_A3__r_low__rc_low__ph_base","None","None","6.64","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0175","ab_A3__r_low__rc_low__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s001","ab_A3__r_low__rc_low__ph_base__prog__exp_t000__s000","7","base","low","low","74.0","76.0","74","74","76","2.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","74.0","76.0","2.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 70.0, ""mean_day_minutes"": 36.0, ""n_active_days"": 2.0, ""n_hard_days"": 1.0, ""n_long_runs"": 2.0, ""n_quality_days"": 1.0, ""n_rest_days"": 2.0, ""total_minutes"": 252.0}","ab_A3__r_low__rc_low__ph_base","None","None","21.16","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0176","ab_A3__r_low__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s006","ab_A3__r_low__rc_low__ph_base__prog__exp_t000__s007","7","base","low","low","79.0","78.857","79","79","79","0.143","google/gemma-3-4b-it","None","None","None","79.0","78.857","0.143","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 17.0, ""mean_day_minutes"": 10.0, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 70.0}","ab_A3__r_low__rc_low__ph_base","None","None","1.94","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0177","ab_A3__r_low__rc_low__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s004","ab_A3__r_low__rc_low__ph_base__prog__exp_t000__s006","7","base","low","low","82.0","82.0","82","82","82","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","82.0","82.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 33.0, ""mean_day_minutes"": 16.286, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 114.0}","ab_A3__r_low__rc_low__ph_base","None","None","3.266","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0178","ab_A3__r_low__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s000","ab_A3__r_low__rc_low__ph_base__prog__exp_t000__s018","7","base","low","low","82.0","82.0","82","82","82","0.0","google/gemma-3-4b-it","None","None","None","82.0","82.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 22.0, ""mean_day_minutes"": 2.429, ""n_active_days"": 0.0, ""n_hard_days"": 1.0, ""n_long_runs"": 1.0, ""n_quality_days"": 1.0, ""n_rest_days"": 0.0, ""total_minutes"": 17.0}","ab_A3__r_low__rc_low__ph_base","None","None","6.829","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0179","ab_A3__r_low__rc_low__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s006","ab_A3__r_low__rc_low__ph_base__prog__exp_t000__s020","7","base","low","low","82.0","82.0","82","82","82","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","82.0","82.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 13.0, ""mean_day_minutes"": 2.714, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 19.0}","ab_A3__r_low__rc_low__ph_base","None","None","0.694","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0180","ab_A3__r_low__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s001","ab_A3__r_low__rc_low__ph_base__prog__exp_t000__s013","7","base","low","low","90.0","90.0","90","90","90","0.0","google/gemma-3-4b-it","None","None","None","90.0","90.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 7.0, ""mean_day_minutes"": 2.857, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 20.0}","ab_A3__r_low__rc_low__ph_base","None","None","0.597","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0181","ab_A3__r_low__rc_low__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s000","ab_A3__r_low__rc_low__ph_base__prog__exp_t000__s016","7","base","low","low","90.0","90.0","90","90","90","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","90.0","90.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 6.0, ""mean_day_minutes"": 4.857, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 34.0}","ab_A3__r_low__rc_low__ph_base","None","None","0.897","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0182","ab_A3__r_low__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s002","ab_A3__r_low__rc_low__ph_base__prog__exp_t000__s014","7","base","low","low","90.0","90.0","90","90","90","0.0","google/gemma-3-4b-it","None","None","None","90.0","90.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 31.0, ""mean_day_minutes"": 13.714, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 96.0}","ab_A3__r_low__rc_low__ph_base","None","None","2.814","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0183","ab_A3__r_low__rc_low__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s002","ab_A3__r_low__rc_low__ph_base__prog__exp_t000__s017","7","base","low","low","90.0","90.0","90","90","90","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","90.0","90.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 33.0, ""mean_day_minutes"": 23.429, ""n_active_days"": 2.0, ""n_hard_days"": 1.0, ""n_long_runs"": 0.0, ""n_quality_days"": 1.0, ""n_rest_days"": 2.0, ""total_minutes"": 164.0}","ab_A3__r_low__rc_low__ph_base","None","None","14.409","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0184","ab_A3__r_low__rc_low__ph_base__gemma_3_4b_it__src_t070__exp_t000__s007","ab_A3__r_low__rc_low__ph_base__prog__exp_t000__s015","7","base","low","low","90.0","91.429","90","90","91","1.429","google/gemma-3-4b-it","None","None","None","90.0","91.429","1.429","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 18.0, ""mean_day_minutes"": 4.429, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 31.0}","ab_A3__r_low__rc_low__ph_peak","None","None","1.069","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0185","ab_A3__r_low__rc_low__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s000","ab_A3__r_low__rc_low__ph_peak__prog__exp_t000__s006","7","peak","low","low","82.0","82.0","82","82","82","0.0","google/gemma-3-4b-it","None","None","None","82.0","82.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 1.0, ""mean_day_minutes"": 2.857, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 20.0}","ab_A3__r_low__rc_low__ph_peak","None","None","0.477","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0186","ab_A3__r_low__rc_low__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s001","ab_A3__r_low__rc_low__ph_peak__prog__exp_t000__s005","7","peak","low","low","90.0","90.0","90","90","90","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","90.0","90.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 64.0, ""mean_day_minutes"": 13.286, ""n_active_days"": 0.0, ""n_hard_days"": 1.0, ""n_long_runs"": 1.0, ""n_quality_days"": 1.0, ""n_rest_days"": 0.0, ""total_minutes"": 93.0}","ab_A3__r_low__rc_low__ph_peak","None","None","9.406","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0187","ab_A3__r_low__rc_low__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s002","ab_A3__r_low__rc_low__ph_peak__prog__exp_t000__s016","7","peak","low","low","82.0","81.714","82","82","82","0.286","google/gemma-3-4b-it","None","None","None","82.0","81.714","0.286","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 55.0, ""mean_day_minutes"": 9.0, ""n_active_days"": 0.0, ""n_hard_days"": 0.0, ""n_long_runs"": 0.0, ""n_quality_days"": 0.0, ""n_rest_days"": 0.0, ""total_minutes"": 63.0}","ab_A3__r_low__rc_low__ph_peak","None","None","2.54","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0188","ab_A3__r_low__rc_low__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s000","ab_A3__r_low__rc_low__ph_peak__prog__exp_t000__s013","7","peak","low","low","95.0","95.0","95","95","95","0.0","Qwen/Qwen2.5-7B-Instruct","None","None","None","95.0","95.0","0.0","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 58.0, ""mean_day_minutes"": 13.857, ""n_active_days"": 0.0, ""n_hard_days"": 1.0, ""n_long_runs"": 1.0, ""n_quality_days"": 1.0, ""n_rest_days"": 0.0, ""total_minutes"": 97.0}","ab_A3__r_low__rc_low__ph_peak","None","None","9.377","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0189","ab_A3__r_low__rc_low__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s007","ab_A3__r_low__rc_low__ph_peak__prog__exp_t000__s001","7","peak","low","low","82.0","81.143","82","82","81","0.857","google/gemma-3-4b-it","None","None","None","82.0","81.143","0.857","structural_score_v1.0.0"
"None","None","llm","programmatic","A3","None","None","None","None","None","None","{""max_day_minutes"": 13.0, ""mean_day_minutes"": 0.0, ""n_active_days"": 1.0, ""n_hard_days"": 0.0, ""n_long_runs"": 2.0, ""n_quality_days"": 0.0, ""n_rest_days"": 1.0, ""total_minutes"": 0.0}","ab_A3__r_low__rc_low__ph_peak","None","None","7.26","same_full_cell_same_plan_days_structural_score_tolerance_min_weighted_structural_distance","None","None","pair_0190","ab_A3__r_low__rc_low__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s014","ab_A3__r_low__rc_low__ph_peak__prog__exp_t000__s003","7","peak","low","low","82.0","81.0","82","82","81","1.0","google/gemma-3-4b-it","None","None","None","82.0","81.0","1.0","structural_score_v1.0.0"
