arm,athlete_band,fixture_id,max_day_minutes,mean_day_minutes,n_active_days,n_hard_days,n_long_runs,n_quality_days,n_rest_days,plan_days,plan_id,plan_path,race_phase,readiness,recovery_capability,score,session_signature,source_family,source_leaks,source_model,structural_score,structural_score_version,style,style_n_citations,style_n_claim_attributions,style_n_data_notes,style_purpose_chars,style_title_chars,style_workout_chars,total_minutes,violations
"llm","A3","ab_A3__r_low__rc_high__ph_base","120.0","55.714285714285715","6.0","1.0","1.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s001","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s001.json","base","low","high","95.0","long:90:0:0|aerobic:30:0:0|easy:30:0:0|tempo:120:0:1|cross:90:0:0|easy:30:0:0|rest:0:1:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","95.0","structural_score_v1.0.0","trailrunning","9.0","8.0","3.0","363.0","66.0","257.0","390.0","[""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_base","180.0","55.714285714285715","6.0","1.0","2.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s003","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s003.json","base","low","high","92.0","long:60:0:0|aerobic:30:0:0|aerobic:30:0:0|rest:0:1:0|tempo:180:0:1|strength:20:0:0|long:70:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","92.0","structural_score_v1.0.0","trailrunning","16.0","12.0","3.0","966.0","71.0","297.0","390.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_base","90.0","47.142857142857146","6.0","1.0","1.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s004","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s004.json","base","low","high","95.0","long:90:0:0|easy:60:0:0|aerobic:45:0:0|cross:30:0:0|rest:0:1:0|hills:45:0:1|easy:60:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","95.0","structural_score_v1.0.0","trailrunning","9.0","14.0","3.0","418.0","69.0","315.0","330.0","[""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_base","100.0","55.714285714285715","6.0","1.0","1.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s005","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s005.json","base","low","high","95.0","long:63:0:0|hills:51:0:1|aerobic:49:0:0|aerobic:58:0:0|rest:0:1:0|aerobic:100:0:0|aerobic:69:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","95.0","structural_score_v1.0.0","trailrunning","7.0","14.0","3.0","401.0","72.0","361.0","390.0","[""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_base","58.0","35.0","6.0","1.0","1.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s008","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s008.json","base","low","high","95.0","long:48:0:0|aerobic:42:0:0|easy:30:0:0|tempo:58:0:1|rest:0:1:0|strength:35:0:0|easy:32:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","95.0","structural_score_v1.0.0","trailrunning","13.0","13.0","3.0","438.0","68.0","485.0","245.0","[""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_peak","120.0","49.42857142857143","6.0","0.0","1.0","0.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s001","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s001.json","peak","low","high","87.0","rest:0:1:0|easy:30:0:0|easy:30:0:0|long:120:0:0|easy:46:0:0|easy:60:0:0|easy:60:0:0","gemma","[]","google/gemma-3-4b-it","87.0","structural_score_v1.0.0","trailrunning","9.0","15.0","3.0","385.0","56.0","223.0","346.0","[""too_few_hard_days"", ""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_peak","120.0","49.42857142857143","6.0","0.0","1.0","0.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s004","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s004.json","peak","low","high","87.0","easy:31:0:0|long:120:0:0|easy:45:0:0|easy:45:0:0|rest:0:1:0|easy:60:0:0|easy:45:0:0","gemma","[]","google/gemma-3-4b-it","87.0","structural_score_v1.0.0","trailrunning","6.0","7.0","3.0","380.0","56.0","224.0","346.0","[""too_few_hard_days"", ""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_peak","120.0","49.42857142857143","6.0","0.0","1.0","0.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s010","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s010.json","peak","low","high","87.0","easy:46:0:0|long:120:0:0|easy:45:0:0|easy:30:0:0|rest:0:1:0|easy:45:0:0|easy:60:0:0","gemma","[]","google/gemma-3-4b-it","87.0","structural_score_v1.0.0","trailrunning","9.0","12.0","3.0","577.0","56.0","181.0","346.0","[""too_few_hard_days"", ""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_peak","120.0","49.42857142857143","6.0","0.0","1.0","0.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s017","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s017.json","peak","low","high","87.0","easy:30:0:0|easy:30:0:0|easy:46:0:0|long:120:0:0|easy:60:0:0|easy:60:0:0|rest:0:1:0","gemma","[]","google/gemma-3-4b-it","87.0","structural_score_v1.0.0","trailrunning","9.0","14.0","3.0","1177.0","56.0","257.0","346.0","[""too_few_hard_days"", ""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_peak","120.0","49.42857142857143","6.0","0.0","1.0","0.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s020","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s020.json","peak","low","high","87.0","easy:30:0:0|long:120:0:0|easy:45:0:0|easy:46:0:0|rest:0:1:0|easy:60:0:0|easy:45:0:0","gemma","[]","google/gemma-3-4b-it","87.0","structural_score_v1.0.0","trailrunning","9.0","14.0","3.0","385.0","56.0","173.0","346.0","[""too_few_hard_days"", ""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_peak","120.0","49.285714285714285","5.0","0.0","1.0","0.0","2.0","7","ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s025","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s025.json","peak","low","high","92.0","long:120:0:0|easy:60:0:0|rest:0:1:0|easy:60:0:0|easy:60:0:0|rest:0:1:0|easy:45:0:0","gemma","[]","google/gemma-3-4b-it","92.0","structural_score_v1.0.0","trailrunning","9.0","18.0","3.0","357.0","56.0","651.0","345.0","[""too_few_hard_days""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","99.0","49.42857142857143","6.0","0.0","2.0","0.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s000","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s000.json","peak","low","high","84.0","strength:47:0:0|long:94:0:0|long:99:0:0|easy:40:0:0|rest:0:1:0|cross:36:0:0|easy:30:0:0","programmatic","[]","None","84.0","structural_score_v1.0.0","trailrunning","5.0","9.0","3.0","331.0","70.0","283.0","346.0","[""multiple_long_runs"", ""too_few_hard_days"", ""too_few_rest_days""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","62.0","33.42857142857143","6.0","1.0","0.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s001","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s001.json","peak","low","high","84.714","rest:0:1:0|easy:22:0:0|aerobic:48:0:0|hills:62:0:1|easy:34:0:0|easy:20:0:0|aerobic:48:0:0","programmatic","[]","None","84.714","structural_score_v1.0.0","trailrunning","9.0","3.0","3.0","338.0","66.0","301.0","234.0","[""missing_long_run"", ""too_few_rest_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","60.0","30.571428571428573","5.0","1.0","0.0","1.0","2.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s002","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s002.json","peak","low","high","86.857","aerobic:35:0:0|cross:60:0:0|rest:0:1:0|rest:0:1:0|cross:29:0:0|easy:41:0:0|tempo:49:0:1","programmatic","[]","None","86.857","structural_score_v1.0.0","trailrunning","9.0","3.0","3.0","324.0","76.0","284.0","214.0","[""missing_long_run"", ""weekly_load_outside_fixture_band""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","107.0","49.42857142857143","5.0","0.0","3.0","0.0","2.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s003","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s003.json","peak","low","high","86.0","strength:20:0:0|easy:30:0:0|long:107:0:0|long:82:0:0|long:107:0:0|rest:0:1:0|rest:0:1:0","programmatic","[]","None","86.0","structural_score_v1.0.0","trailrunning","9.0","7.0","3.0","324.0","64.0","281.0","346.0","[""multiple_long_runs"", ""too_few_hard_days""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","58.0","25.285714285714285","4.0","0.0","0.0","0.0","3.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s004","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s004.json","peak","low","high","73.571","easy:48:0:0|rest:0:1:0|easy:51:0:0|rest:0:1:0|rest:0:1:0|cross:58:0:0|strength:20:0:0","programmatic","[]","None","73.571","structural_score_v1.0.0","trailrunning","8.0","6.0","3.0","315.0","70.0","259.0","177.0","[""missing_long_run"", ""too_few_hard_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","89.0","42.142857142857146","6.0","1.0","1.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s005","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s005.json","peak","low","high","95.0","easy:26:0:0|easy:40:0:0|easy:39:0:0|strength:57:0:0|tempo:44:0:1|long:89:0:0|rest:0:1:0","programmatic","[]","None","95.0","structural_score_v1.0.0","trailrunning","8.0","9.0","3.0","360.0","69.0","285.0","295.0","[""too_few_rest_days""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","102.0","42.857142857142854","6.0","0.0","1.0","0.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s006","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s006.json","peak","low","high","87.0","aerobic:31:0:0|easy:40:0:0|aerobic:65:0:0|strength:28:0:0|rest:0:1:0|long:102:0:0|easy:34:0:0","programmatic","[]","None","87.0","structural_score_v1.0.0","trailrunning","8.0","6.0","3.0","337.0","70.0","294.0","300.0","[""too_few_hard_days"", ""too_few_rest_days""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","50.0","19.714285714285715","4.0","1.0","0.0","1.0","3.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s007","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s007.json","peak","low","high","76.0","easy:20:0:0|rest:0:1:0|aerobic:50:0:0|rest:0:1:0|cross:31:0:0|tempo:37:0:1|rest:0:1:0","programmatic","[]","None","76.0","structural_score_v1.0.0","trailrunning","8.0","7.0","3.0","322.0","70.0","276.0","138.0","[""missing_long_run"", ""weekly_load_outside_fixture_band""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","72.0","37.42857142857143","5.0","0.0","0.0","0.0","2.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s008","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s008.json","peak","low","high","84.0","easy:48:0:0|easy:39:0:0|rest:0:1:0|easy:43:0:0|rest:0:1:0|cross:60:0:0|aerobic:72:0:0","programmatic","[]","None","84.0","structural_score_v1.0.0","trailrunning","4.0","7.0","3.0","322.0","65.0","278.0","262.0","[""missing_long_run"", ""too_few_hard_days""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","64.0","35.0","5.0","1.0","0.0","1.0","2.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s009","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s009.json","peak","low","high","91.286","aerobic:64:0:0|aerobic:44:0:0|rest:0:1:0|easy:53:0:0|rest:0:1:0|hills:49:0:1|easy:35:0:0","programmatic","[]","None","91.286","structural_score_v1.0.0","trailrunning","9.0","7.0","3.0","325.0","66.0","293.0","245.0","[""missing_long_run"", ""weekly_load_outside_fixture_band""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","101.0","45.714285714285715","6.0","1.0","2.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s010","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s010.json","peak","low","high","92.0","tempo:39:0:1|easy:36:0:0|long:74:0:0|long:101:0:0|easy:50:0:0|cross:20:0:0|rest:0:1:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","6.0","8.0","3.0","343.0","67.0","294.0","320.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","98.0","40.57142857142857","6.0","1.0","1.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s011","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s011.json","peak","low","high","95.0","strength:34:0:0|cross:41:0:0|cross:33:0:0|aerobic:36:0:0|long:98:0:0|tempo:42:0:1|rest:0:1:0","programmatic","[]","None","95.0","structural_score_v1.0.0","trailrunning","9.0","9.0","3.0","333.0","84.0","292.0","284.0","[""too_few_rest_days""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","90.0","34.714285714285715","5.0","0.0","1.0","0.0","2.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s012","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s012.json","peak","low","high","91.0","easy:37:0:0|cross:48:0:0|easy:47:0:0|rest:0:1:0|rest:0:1:0|long:90:0:0|easy:21:0:0","programmatic","[]","None","91.0","structural_score_v1.0.0","trailrunning","4.0","8.0","5.0","322.0","62.0","275.0","243.0","[""too_few_hard_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","106.0","38.285714285714285","5.0","1.0","1.0","1.0","2.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s013","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s013.json","peak","low","high","100.0","easy:20:0:0|long:106:0:0|tempo:57:0:1|easy:44:0:0|rest:0:1:0|strength:41:0:0|rest:0:1:0","programmatic","[]","None","100.0","structural_score_v1.0.0","trailrunning","8.0","6.0","3.0","347.0","69.0","278.0","268.0","[]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","106.0","48.0","6.0","1.0","1.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s014","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s014.json","peak","low","high","95.0","rest:0:1:0|easy:57:0:0|easy:37:0:0|strength:31:0:0|aerobic:52:0:0|long:106:0:0|tempo:53:0:1","programmatic","[]","None","95.0","structural_score_v1.0.0","trailrunning","8.0","7.0","5.0","355.0","72.0","293.0","336.0","[""too_few_rest_days""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","64.0","22.714285714285715","4.0","0.0","0.0","0.0","3.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s015","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s015.json","peak","low","high","71.0","easy:42:0:0|rest:0:1:0|easy:33:0:0|rest:0:1:0|easy:64:0:0|rest:0:1:0|strength:20:0:0","programmatic","[]","None","71.0","structural_score_v1.0.0","trailrunning","8.0","7.0","3.0","326.0","64.0","259.0","159.0","[""missing_long_run"", ""too_few_hard_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","56.0","34.0","6.0","1.0","0.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s016","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s016.json","peak","low","high","85.286","easy:43:0:0|aerobic:43:0:0|strength:34:0:0|aerobic:56:0:0|hills:42:0:1|strength:20:0:0|rest:0:1:0","programmatic","[]","None","85.286","structural_score_v1.0.0","trailrunning","8.0","6.0","5.0","340.0","82.0","293.0","238.0","[""missing_long_run"", ""too_few_rest_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","62.0","38.57142857142857","6.0","1.0","1.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s017","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s017.json","peak","low","high","95.0","aerobic:55:0:0|hills:45:0:1|easy:57:0:0|easy:20:0:0|long:62:0:0|easy:31:0:0|rest:0:1:0","programmatic","[]","None","95.0","structural_score_v1.0.0","trailrunning","9.0","9.0","4.0","338.0","63.0","298.0","270.0","[""too_few_rest_days""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","102.0","41.857142857142854","5.0","0.0","1.0","0.0","2.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s018","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s018.json","peak","low","high","92.0","rest:0:1:0|long:102:0:0|cross:20:0:0|rest:0:1:0|easy:47:0:0|aerobic:92:0:0|easy:32:0:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","7.0","7.0","3.0","317.0","65.0","283.0","293.0","[""too_few_hard_days""]"
"programmatic","A3","ab_A3__r_low__rc_high__ph_peak","98.0","48.857142857142854","6.0","1.0","2.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s019","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__prog__exp_t000__s019.json","peak","low","high","92.0","aerobic:40:0:0|easy:41:0:0|rest:0:1:0|easy:31:0:0|long:91:0:0|tempo:41:0:1|long:98:0:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","9.0","7.0","3.0","349.0","64.0","300.0","342.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_peak","180.0","49.42857142857143","5.0","1.0","1.0","1.0","2.0","7","ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s000","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s000.json","peak","low","high","100.0","rest:0:1:0|long:86:0:0|aerobic:30:0:0|intervals:180:0:1|rest:0:1:0|aerobic:30:0:0|strength:20:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","100.0","structural_score_v1.0.0","trailrunning","7.0","14.0","3.0","921.0","78.0","252.0","346.0","[]"
"llm","A3","ab_A3__r_low__rc_high__ph_peak","96.0","49.42857142857143","6.0","1.0","2.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s001","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s001.json","peak","low","high","92.0","long:96:0:0|aerobic:30:0:0|strength:20:0:0|rest:0:1:0|long:96:0:0|tempo:60:0:1|strength:44:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","92.0","structural_score_v1.0.0","trailrunning","8.0","15.0","3.0","409.0","76.0","297.0","346.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_peak","100.0","49.42857142857143","6.0","1.0","1.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s002","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s002.json","peak","low","high","95.0","long:100:0:0|aerobic:60:0:0|intervals:45:0:1|strength:30:0:0|rest:0:1:0|aerobic:66:0:0|cross:45:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","95.0","structural_score_v1.0.0","trailrunning","13.0","15.0","5.0","356.0","84.0","371.0","346.0","[""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_peak","90.0","49.285714285714285","6.0","1.0","1.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s003","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s003.json","peak","low","high","95.0","long:90:0:0|easy:60:0:0|aerobic:45:0:0|intervals:30:0:1|rest:0:1:0|aerobic:75:0:0|easy:45:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","95.0","structural_score_v1.0.0","trailrunning","9.0","14.0","3.0","452.0","70.0","279.0","345.0","[""too_few_rest_days""]"
"llm","A3","ab_A3__r_low__rc_high__ph_peak","64.0","45.0","6.0","1.0","1.0","1.0","1.0","7","ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s005","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A3__r_low__rc_high__ph_peak__qwen2.5_7b_instruct__src_t070__exp_t000__s005.json","peak","low","high","95.0","long:64:0:0|aerobic:60:0:0|intervals:54:0:1|strength:46:0:0|rest:0:1:0|aerobic:47:0:0|cross:44:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","95.0","structural_score_v1.0.0","trailrunning","9.0","15.0","4.0","406.0","84.0","231.0","315.0","[""too_few_rest_days""]"
